	ROOT_BUS_ALL, 1, 0, 0x160 , PCIE_ROOT_PORTB_AERCAPCTL, PCIE_ROOT_PORTB_AERCAPCTL 
	ROOT_BUS_ALL, 1, 0, 0x174 , PCIE_ROOT_PORTB_ROOTERRCMD, PCIE_ROOT_PORTB_ROOTERRCMD 
	ROOT_BUS_ALL, 1, 0, 0x178 , PCIE_ROOT_PORTB_ROOTERRSTS, PCIE_ROOT_PORTB_ROOTERRSTS 
	ROOT_BUS_ALL, 1, 0, 0x164 , PCIE_ROOT_PORTB_AERHDRLOG1, PCIE_ROOT_PORTB_AERHDRLOG1
	ROOT_BUS_ALL, 1, 0, 0x168 , PCIE_ROOT_PORTB_AERHDRLOG2, PCIE_ROOT_PORTB_AERHDRLOG2
	ROOT_BUS_ALL, 1, 0, 0x16C , PCIE_ROOT_PORTB_AERHDRLOG3, PCIE_ROOT_PORTB_AERHDRLOG3
	ROOT_BUS_ALL, 1, 0, 0x170 , PCIE_ROOT_PORTB_AERHDRLOG4, PCIE_ROOT_PORTB_AERHDRLOG4
	ROOT_BUS_ALL, 1, 0, 0x2A4 , PCIE_ROOT_PORTB_RPPIOSTS, PCIE_ROOT_PORTB_RPPIOSTS
	ROOT_BUS_ALL, 1, 0, 0x258 , PCIE_ROOT_PORTB_LANEERRSTS, PCIE_ROOT_PORTB_LANEERRSTS
	ROOT_BUS_ALL, 1, 0, 0x4D0 , PCIE_ROOT_PORTB_CORERRCNT, PCIE_ROOT_PORTB_CORERRCNT 
	ROOT_BUS_ALL, 1, 0, 0x4D4 , PCIE_ROOT_PORTB_CORERRTH, PCIE_ROOT_PORTB_CORERRTH 
	ROOT_BUS_ALL, 2, 0, 0x04 , PCIE_ROOT_PORTC_PCICMD, PCIE_ROOT_PORTC_PCICMD 
	ROOT_BUS_ALL, 2, 0, 0x06 , PCIE_ROOT_PORTC_PCISTS, PCIE_ROOT_PORTC_PCISTS 
	ROOT_BUS_ALL, 2, 0, 0x1E , PCIE_ROOT_PORTC_SECSTS, PCIE_ROOT_PORTC_SECSTS 
	ROOT_BUS_ALL, 2, 0, 0x3E , PCIE_ROOT_PORTC_BCTL, PCIE_ROOT_PORTC_BCTL 
	ROOT_BUS_ALL, 2, 0, 0x98 , PCIE_ROOT_PORTC_DEVCTRL, PCIE_ROOT_PORTC_DEVCTRL 
	ROOT_BUS_ALL, 2, 0, 0x9A , PCIE_ROOT_PORTC_DEVSTS, PCIE_ROOT_PORTC_DEVSTS 
	ROOT_BUS_ALL, 2, 0, 0xAC , PCIE_ROOT_PORTC_ROOTCON, PCIE_ROOT_PORTC_ROOTCON 
	ROOT_BUS_ALL, 2, 0, 0xAE , PCIE_ROOT_PORTC_ROOTCAP, PCIE_ROOT_PORTC_ROOTCAP 
	ROOT_BUS_ALL, 2, 0, 0xB0 , PCIE_ROOT_PORTC_ROOTSTS, PCIE_ROOT_PORTC_ROOTSTS 
	ROOT_BUS_ALL, 2, 0, 0x14C , PCIE_ROOT_PORTC_UNCERRSTS, PCIE_ROOT_PORTC_UNCERRSTS 
	ROOT_BUS_ALL, 2, 0, 0x150 , PCIE_ROOT_PORTC_UNCERRMSK, PCIE_ROOT_PORTC_UNCERRMSK 
	ROOT_BUS_ALL, 2, 0, 0x154 , PCIE_ROOT_PORTC_UNCERRSEV, PCIE_ROOT_PORTC_UNCERRSEV 
	ROOT_BUS_ALL, 2, 0, 0x158 , PCIE_ROOT_PORTC_CORERRSTS, PCIE_ROOT_PORTC_CORERRSTS 
	ROOT_BUS_ALL, 2, 0, 0x15C , PCIE_ROOT_PORTC_CORERRMSK, PCIE_ROOT_PORTC_CORERRMSK 
	ROOT_BUS_ALL, 2, 0, 0x160 , PCIE_ROOT_PORTC_AERCAPCTL, PCIE_ROOT_PORTC_AERCAPCTL 
	ROOT_BUS_ALL, 2, 0, 0x174 , PCIE_ROOT_PORTC_ROOTERRCMD, PCIE_ROOT_PORTC_ROOTERRCMD 
	ROOT_BUS_ALL, 2, 0, 0x178 , PCIE_ROOT_PORTC_ROOTERRSTS, PCIE_ROOT_PORTC_ROOTERRSTS 
	ROOT_BUS_ALL, 2, 0, 0x164 , PCIE_ROOT_PORTC_AERHDRLOG1, PCIE_ROOT_PORTC_AERHDRLOG1
	ROOT_BUS_ALL, 2, 0, 0x168 , PCIE_ROOT_PORTC_AERHDRLOG2, PCIE_ROOT_PORTC_AERHDRLOG2
	ROOT_BUS_ALL, 2, 0, 0x16C , PCIE_ROOT_PORTC_AERHDRLOG3, PCIE_ROOT_PORTC_AERHDRLOG3
	ROOT_BUS_ALL, 2, 0, 0x170 , PCIE_ROOT_PORTC_AERHDRLOG4, PCIE_ROOT_PORTC_AERHDRLOG4
	ROOT_BUS_ALL, 2, 0, 0x2A4 , PCIE_ROOT_PORTC_RPPIOSTS, PCIE_ROOT_PORTC_RPPIOSTS
	ROOT_BUS_ALL, 2, 0, 0x258 , PCIE_ROOT_PORTC_LANEERRSTS, PCIE_ROOT_PORTC_LANEERRSTS
	ROOT_BUS_ALL, 2, 0, 0x4D0 , PCIE_ROOT_PORTC_CORERRCNT, PCIE_ROOT_PORTC_CORERRCNT 
	ROOT_BUS_ALL, 2, 0, 0x4D4 , PCIE_ROOT_PORTC_CORERRTH, PCIE_ROOT_PORTC_CORERRTH 
	ROOT_BUS_ALL, 3, 0, 0x04 , PCIE_ROOT_PORTD_PCICMD, PCIE_ROOT_PORTD_PCICMD 
	ROOT_BUS_ALL, 3, 0, 0x06 , PCIE_ROOT_PORTD_PCISTS, PCIE_ROOT_PORTD_PCISTS 
	ROOT_BUS_ALL, 3, 0, 0x1E , PCIE_ROOT_PORTD_SECSTS, PCIE_ROOT_PORTD_SECSTS 
	ROOT_BUS_ALL, 3, 0, 0x3E , PCIE_ROOT_PORTD_BCTL, PCIE_ROOT_PORTD_BCTL 
	ROOT_BUS_ALL, 3, 0, 0x98 , PCIE_ROOT_PORTD_DEVCTRL, PCIE_ROOT_PORTD_DEVCTRL 
	ROOT_BUS_ALL, 3, 0, 0x9A , PCIE_ROOT_PORTD_DEVSTS, PCIE_ROOT_PORTD_DEVSTS 
	ROOT_BUS_ALL, 3, 0, 0xAC , PCIE_ROOT_PORTD_ROOTCON, PCIE_ROOT_PORTD_ROOTCON 
	ROOT_BUS_ALL, 3, 0, 0xAE , PCIE_ROOT_PORTD_ROOTCAP, PCIE_ROOT_PORTD_ROOTCAP 
	ROOT_BUS_ALL, 3, 0, 0xB0 , PCIE_ROOT_PORTD_ROOTSTS, PCIE_ROOT_PORTD_ROOTSTS 
	ROOT_BUS_ALL, 3, 0, 0x14C , PCIE_ROOT_PORTD_UNCERRSTS, PCIE_ROOT_PORTD_UNCERRSTS 
	ROOT_BUS_ALL, 3, 0, 0x150 , PCIE_ROOT_PORTD_UNCERRMSK, PCIE_ROOT_PORTD_UNCERRMSK 
	ROOT_BUS_ALL, 3, 0, 0x154 , PCIE_ROOT_PORTD_UNCERRSEV, PCIE_ROOT_PORTD_UNCERRSEV 
	ROOT_BUS_ALL, 3, 0, 0x158 , PCIE_ROOT_PORTD_CORERRSTS, PCIE_ROOT_PORTD_CORERRSTS 
	ROOT_BUS_ALL, 3, 0, 0x15C , PCIE_ROOT_PORTD_CORERRMSK, PCIE_ROOT_PORTD_CORERRMSK 
	ROOT_BUS_ALL, 3, 0, 0x160 , PCIE_ROOT_PORTD_AERCAPCTL, PCIE_ROOT_PORTD_AERCAPCTL 
	ROOT_BUS_ALL, 3, 0, 0x174 , PCIE_ROOT_PORTD_ROOTERRCMD, PCIE_ROOT_PORTD_ROOTERRCMD 
	ROOT_BUS_ALL, 3, 0, 0x178 , PCIE_ROOT_PORTD_ROOTERRSTS, PCIE_ROOT_PORTD_ROOTERRSTS 
	ROOT_BUS_ALL, 3, 0, 0x164 , PCIE_ROOT_PORTD_AERHDRLOG1, PCIE_ROOT_PORTD_AERHDRLOG1
	ROOT_BUS_ALL, 3, 0, 0x168 , PCIE_ROOT_PORTD_AERHDRLOG2, PCIE_ROOT_PORTD_AERHDRLOG2
	ROOT_BUS_ALL, 3, 0, 0x16C , PCIE_ROOT_PORTD_AERHDRLOG3, PCIE_ROOT_PORTD_AERHDRLOG3
	ROOT_BUS_ALL, 3, 0, 0x170 , PCIE_ROOT_PORTD_AERHDRLOG4, PCIE_ROOT_PORTD_AERHDRLOG4
	ROOT_BUS_ALL, 3, 0, 0x2A4 , PCIE_ROOT_PORTD_RPPIOSTS, PCIE_ROOT_PORTD_RPPIOSTS
	ROOT_BUS_ALL, 3, 0, 0x258 , PCIE_ROOT_PORTD_LANEERRSTS, PCIE_ROOT_PORTD_LANEERRSTS
	ROOT_BUS_ALL, 3, 0, 0x4D0 , PCIE_ROOT_PORTD_CORERRCNT, PCIE_ROOT_PORTD_CORERRCNT 
	ROOT_BUS_ALL, 3, 0, 0x4D4 , PCIE_ROOT_PORTD_CORERRTH, PCIE_ROOT_PORTD_CORERRTH 
